ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,geneID_symbol,Count,FoldEnrich,RichFactor
GO:0005618,cell wall,0.0327455919395466,197/14534,2.47929038427687e-12,7.740265148509817e-10,7.646588987129034e-10,,BnaA02g23870D/BnaC08g42670D/BnaC08g13660D/BnaA02g35320D/BnaCnng18430D/BnaCnng71940D/BnaA03g50060D/BnaC05g01100D/BnaC05g39570D/BnaA01g31480D/BnaCnng11080D/BnaA09g02480D/BnaA09g06900D/BnaCnng23400D/BnaCnng51340D/BnaA08g24690D/BnaA09g44390D/BnaC03g55620D/BnaA06g18230D/BnaC03g63170D/BnaC02g12340D,65,2.4158600672556867,0.3299492385786802
GO:0030312,external encapsulating structure,0.0327455919395466,199/14534,4.1391792238020414e-12,7.740265148509817e-10,7.646588987129034e-10,,BnaA02g23870D/BnaC08g42670D/BnaC08g13660D/BnaA02g35320D/BnaCnng18430D/BnaCnng71940D/BnaA03g50060D/BnaC05g01100D/BnaC05g39570D/BnaA01g31480D/BnaCnng11080D/BnaA09g02480D/BnaA09g06900D/BnaCnng23400D/BnaCnng51340D/BnaA08g24690D/BnaA09g44390D/BnaC03g55620D/BnaA06g18230D/BnaC03g63170D/BnaC02g12340D,65,2.39158006657975,0.32663316582914576
GO:0012511,monolayer-surrounded lipid storage body,0.00906801007556675,30/14534,4.268113618601883e-9,5.320914977857014e-7,5.25651887764653e-7,,BnaC07g39370D/BnaA03g47170D/BnaA08g14540D/BnaA04g15210D/BnaA09g02110D/BnaA10g05760D/BnaC09g47930D,18,4.393148614609571,0.6
GO:0046658,anchored component of plasma membrane,0.017632241813602016,103/14534,1.2154756272190217e-7,1.1364697114497853e-5,1.1227156451417806e-5,,BnaC01g20930D/BnaA10g09880D/BnaC09g32320D/BnaA05g34120D/BnaCnng29090D/BnaC07g49830D/BnaC01g20120D/BnaA02g26590D/BnaA09g41080D/BnaC02g34070D/BnaA09g05510D/BnaC09g08880D/BnaC01g21170D/BnaA01g17910D/BnaC07g49800D/BnaUnng03630D,35,2.4880291506688517,0.33980582524271846
GO:0031225,anchored component of membrane,0.018639798488664986,114/14534,2.040235155051298e-7,1.526095895978371e-5,1.5076263987852753e-5,,BnaC01g20930D/BnaA10g09880D/BnaC09g32320D/BnaA05g34120D/BnaCnng29090D/BnaC07g49830D/BnaC01g20120D/BnaA02g26590D/BnaA09g41080D/BnaC02g34070D/BnaA09g05510D/BnaC09g08880D/BnaC01g21170D/BnaA01g17910D/BnaC07g49800D/BnaUnng03630D,37,2.376410800300499,0.32456140350877194
GO:0031226,intrinsic component of plasma membrane,0.02216624685138539,150/14534,3.9564645925901277e-7,2.466196262714513e-5,2.436349249121289e-5,,BnaC01g20930D/BnaA09g30430D/BnaA10g09880D/BnaC09g32320D/BnaA05g34120D/BnaCnng29090D/BnaC07g49830D/BnaC01g20120D/BnaA02g26590D/BnaA09g41080D/BnaC02g34070D/BnaA09g05510D/BnaC09g08880D/BnaC01g21170D/BnaA01g17910D/BnaC07g49800D/BnaUnng03630D,44,2.147761544920235,0.29333333333333333
GO:0005811,lipid droplet,0.009571788413098237,43/14534,1.0315272301446373e-6,5.5113026296299196e-5,5.4446023726431234e-5,,BnaC07g39370D/BnaA03g47170D/BnaA08g14540D/BnaA04g15210D/BnaA09g02110D/BnaA10g05760D/BnaC09g47930D,19,3.2352644836272044,0.4418604651162791
GO:0048046,apoplast,0.01662468513853904,103/14534,1.2708181812417605e-6,5.9410749973052304e-5,5.8691734423139204e-5,,BnaC08g42670D/BnaC08g13660D/BnaA02g35320D/BnaCnng71940D/BnaA03g50060D/BnaC05g01100D/BnaC05g39570D/BnaC06g10720D/BnaA09g44390D,33,2.3458560563449167,0.32038834951456313
GO:0009506,plasmodesma,0.009571788413098237,55/14534,7.065498610362972e-5,0.0026424964802757513,0.0026105158023551614,,BnaC08g42670D/BnaA01g06620D/BnaC08g13660D/BnaA09g18130D/BnaA09g51990D/BnaC05g01100D/BnaC01g20590D/BnaC03g55620D/BnaA06g18230D,19,2.5293885962903597,0.34545454545454546
GO:0055044,symplast,0.009571788413098237,55/14534,7.065498610362972e-5,0.0026424964802757513,0.0026105158023551614,,BnaC08g42670D/BnaA01g06620D/BnaC08g13660D/BnaA09g18130D/BnaA09g51990D/BnaC05g01100D/BnaC01g20590D/BnaC03g55620D/BnaA06g18230D,19,2.5293885962903597,0.34545454545454546
